STU_ID,X4INCOMECAT,X4RFDGMJSTEM,X4OCCFBSTEM1,S4JOBSAT2,X5STEM3ERN,X1TXMQUINT,X1MTHINT,X1SCIINT,X1MTHUTI,X1SCIUTI,X1MTHEFF,X1SCIEFF,X1MTHID,X1SCIID,S1FAVSUBJ,X2TXMQUINT,S2MUSELIFE,S2MUSECLG,X1DADEDU,X1MOMEDU,S2EDUASP,X3TAGPA12,S4BIRTHSEX,X1RACE,X1SES_U
30134,4,0,0,-7,16,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,4,-9,-9,-8,-8,2,3.5,-5,-9,-8.0
30135,4,1,0,-7,48,5,-0.16,-7.0,-0.7,-7.0,0.1,-7.0,1.19,0.91,1,5,2,2,7,4,7,3.5,-5,8,1.3922
30136,-8,-8,-8,-8,-6,1,-1.68,0.16,-1.56,-0.33,-1.0,-0.05,-1.13,-0.33,7,3,3,2,3,3,5,3.0,-5,8,0.2207
30137,-8,-8,-8,-8,12,4,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,0.6,-0.33,6,2,1,1,2,2,6,3.0,-5,5,-0.3027
30138,2,0,0,-7,12,5,0.19,0.16,0.11,-0.33,0.1,-0.59,0.03,-0.94,1,5,2,2,4,4,5,4.0,-5,6,0.8162
30139,3,1,0,-7,6,3,-1.04,-1.12,0.9,1.69,-1.41,-0.48,-1.73,0.27,5,4,2,1,-8,-8,7,3.5,-5,3,-0.342
30140,1,0,-7,-7,6,4,-0.29,0.16,0.9,0.28,-9.0,-0.48,-0.57,0.91,13,4,1,1,-8,-8,5,2.0,-5,2,0.1063
30141,-8,-8,-8,-8,-6,2,0.19,-0.61,1.31,0.1,1.23,-0.59,-0.57,-1.57,7,2,2,1,0,4,6,-1.0,-5,3,0.1411
30142,-8,-8,-8,-8,-6,2,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,0.03,-0.33,5,-8,-8,-8,1,1,-8,3.5,-5,1,-0.8471
30143,3,-7,0,-4,-6,2,-0.86,-7.0,-0.3,-7.0,-0.17,-7.0,-0.57,0.91,3,1,2,2,0,2,3,1.0,-5,8,-1.1727
30144,4,-7,-7,2,-6,3,-9.0,-9.0,1.31,0.1,1.62,-0.9,1.76,-0.33,6,2,-9,-9,-8,-8,2,-1.0,-5,2,0.1868
30145,4,0,-7,-7,3,4,-0.96,-2.22,-0.93,-1.45,-2.07,-0.9,-1.13,-1.57,7,5,2,-9,0,2,3,4.0,-5,8,-0.0076
30146,-8,-8,-8,-8,9,5,-0.64,1.7,-0.7,0.1,0.1,0.25,0.03,0.31,11,4,2,2,4,4,6,-9.0,-5,8,0.5279
30147,6,-7,0,-4,-6,1,-0.13,-0.92,1.31,-1.03,-1.14,0.7,0.0,-1.57,13,-8,-8,-8,0,2,-8,-1.0,-5,5,-0.6076
30148,-8,-8,-8,-8,6,4,0.86,0.93,0.27,1.27,0.1,0.25,0.6,0.91,11,4,1,1,-8,-8,6,4.0,-5,8,-0.1081
30149,4,0,0,-7,75,5,2.08,1.25,0.9,1.27,1.62,1.83,1.76,1.55,6,4,3,1,0,2,7,3.5,-5,8,-1.5188
30150,6,-7,0,3,-9,5,1.03,-0.67,-0.3,0.1,1.62,-1.33,1.76,-0.33,6,4,2,1,0,4,6,4.0,-5,3,0.2852
30151,2,0,-7,-7,17,2,0.19,0.16,-0.3,-0.47,-0.97,0.25,-0.57,-0.33,7,2,1,1,0,5,6,-1.0,-5,8,1.0774
30152,-8,-8,-8,-8,-8,2,0.19,0.16,-0.3,0.1,-0.56,-0.05,0.0,-0.33,5,4,1,1,-8,-8,7,3.5,-5,5,-0.8364
30153,2,0,0,-7,28,5,-0.3,-1.0,0.67,-0.89,0.1,-0.46,1.16,-1.57,7,5,1,1,-8,-8,7,3.5,-5,8,-0.0636
30154,5,0,0,1,-8,2,0.19,0.61,0.9,1.69,0.95,1.1,1.19,0.91,1,3,3,2,4,2,6,2.0,-5,8,-0.0551
30155,5,0,0,-7,36,5,-0.96,0.16,-1.33,0.1,0.1,-0.59,0.6,-0.33,2,5,-9,2,5,2,6,3.5,-5,8,0.4791
30157,-8,-8,-8,-8,36,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,3,2,1,-8,-8,6,3.5,-5,-9,-8.0
30158,-8,-8,-8,-8,0,1,-0.48,-1.38,-0.7,-0.33,-0.17,-1.33,-0.57,-0.33,7,2,3,1,0,2,6,3.0,-5,8,-0.3636
30159,10,0,0,4,0,3,0.19,-7.0,-0.99,-7.0,0.1,-7.0,-1.73,1.55,4,2,2,3,-8,-8,6,2.5,-5,8,-0.4005
30160,1,0,-7,-7,35,5,-0.96,0.5,-0.76,0.28,-0.17,-2.06,-1.73,1.52,3,5,2,2,0,5,7,2.5,-5,5,1.4032
30161,1,-7,-7,-7,-6,2,-1.51,-7.0,1.31,-7.0,0.49,-7.0,-1.73,-1.57,11,1,1,1,-8,-8,6,2.0,-5,8,-0.2832
30162,10,-7,0,2,-6,2,-0.18,1.38,-0.7,-0.52,-0.75,1.53,-0.53,1.52,10,-8,-8,-8,-8,-8,-8,2.5,-5,8,0.0077
30163,8,-7,1,2,-9,2,-0.29,-7.0,-0.7,-7.0,-0.58,-7.0,-0.57,0.27,10,2,3,2,0,2,5,1.0,-5,3,-0.8941
30164,3,0,0,-7,6,5,-0.29,-0.28,-9.0,-1.08,-0.3,0.25,-0.57,-1.57,5,4,2,2,-8,-8,6,4.0,-5,8,0.0031
30165,1,0,-7,-7,0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,2,2,2,-8,-8,2,2.0,-5,2,-8.0
30166,4,0,-7,-7,-8,2,0.19,-0.21,0.67,-0.47,1.62,-0.05,0.6,-0.33,8,2,2,2,7,5,5,-1.0,-5,8,1.6464
30167,5,0,1,-7,18,5,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.76,0.91,10,5,2,1,4,4,6,4.0,-5,8,1.121
30168,7,1,0,-7,45,4,1.69,2.03,1.31,1.69,1.62,1.83,1.76,1.52,3,5,2,1,2,3,7,4.0,-5,8,-0.463
30169,3,1,4,-7,51,5,2.08,0.93,1.31,0.23,1.62,1.83,1.76,0.91,6,5,1,1,7,4,7,3.5,-5,8,1.3587
30170,5,1,4,-7,55,5,-1.38,1.38,-0.3,1.27,1.34,1.83,1.76,0.91,1,5,1,1,2,4,7,4.0,-5,8,0.6283
30171,-8,-8,-8,-8,-9,3,-1.49,-0.67,-0.3,-0.33,-2.12,-0.59,-1.73,0.91,1,3,2,2,0,0,6,-8.0,-5,8,-0.4396
30172,1,-7,-7,4,-6,3,0.12,0.91,0.9,1.69,0.1,0.25,0.03,0.91,1,1,2,2,0,2,5,2.5,-5,8,-0.5141
30173,-8,-8,-8,-8,6,4,-1.86,-0.23,-0.7,-0.89,-0.3,1.83,-0.53,-0.33,11,5,2,2,4,4,6,2.5,-5,8,1.1229
30174,5,0,0,1,12,3,0.86,0.61,0.9,-0.47,-0.73,0.68,-0.57,-0.33,2,3,2,1,0,2,6,-1.0,-5,6,-0.3048
30175,4,1,-9,-7,50,5,0.93,-0.35,0.74,0.1,0.1,1.1,1.16,0.91,6,5,1,1,4,5,7,4.0,-5,8,1.4455
30176,-8,-8,-8,-8,-6,2,0.5,-0.67,1.31,0.1,0.9,-2.91,1.16,-1.57,6,-8,-8,-8,1,1,-8,-1.0,-5,5,-1.3767
30177,-8,-8,-8,-8,-6,1,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-0.57,0.27,7,-8,-8,-8,-8,-8,-8,-1.0,-5,8,-0.1329
30178,7,0,0,-7,17,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,3,1,1,-8,-8,6,3.0,-5,4,-8.0
30179,3,-7,0,1,10,4,-1.86,0.16,-0.13,-0.76,-0.3,0.7,-0.57,-0.33,11,4,1,1,4,4,6,4.0,-5,8,0.5279
30180,4,-1,0,-4,0,1,-0.64,-7.0,-0.7,-7.0,-0.75,-7.0,-0.57,0.27,1,-8,-8,-8,2,2,-8,2.5,-5,8,-0.0673
30181,9,-7,0,-9,5,5,1.32,-7.0,-0.13,-7.0,1.34,-7.0,1.76,-0.33,11,3,3,2,-8,-8,7,3.5,-5,3,-0.3051
30182,-8,-8,-8,-8,-8,5,1.02,0.82,1.31,-1.08,1.62,1.83,1.76,1.52,3,-8,-8,-8,2,4,-8,-8.0,-5,5,0.6089
30183,-8,-8,-8,-8,-8,5,0.85,1.38,1.31,1.69,1.62,1.83,1.76,0.91,7,5,2,2,-8,-8,5,3.5,-5,8,0.2165
30184,-8,-8,-8,-8,0,1,-9.0,-9.0,-0.3,0.23,-1.02,0.37,0.03,1.55,-9,1,1,1,-8,-8,7,-1.0,-5,3,0.2205
30185,3,0,-7,-7,0,5,-0.48,-1.37,1.31,-3.1,1.62,-0.14,1.76,-1.57,8,5,1,1,2,5,6,3.5,-5,8,0.3635
30186,3,0,0,-7,0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,5,4,2,3,5,6,3.5,-5,8,-8.0
30187,4,0,0,-7,24,4,0.49,0.54,0.27,0.1,-0.17,0.25,0.6,0.91,5,4,2,1,5,3,6,4.0,-5,8,0.7293
30188,1,0,0,-7,8,5,0.19,-1.45,-1.33,-9.0,0.1,-0.9,-0.57,-0.33,13,5,2,2,5,5,5,4.0,-5,8,1.6119
30189,5,0,0,-7,8,3,0.19,0.16,1.31,0.52,1.34,0.25,1.16,0.27,13,2,2,2,2,3,4,3.5,-5,8,-0.1789
30191,2,-7,-7,-7,-6,1,0.55,-9.0,-0.3,0.1,0.1,-0.91,0.0,-0.33,3,2,3,2,-8,-8,7,1.5,-5,8,-0.4545
30192,7,-7,0,2,-6,1,2.08,1.7,1.31,1.69,0.9,1.1,1.76,2.15,6,2,1,1,2,2,7,2.0,-5,8,-0.0009
30193,4,0,0,-7,-8,5,1.41,-1.05,1.31,0.23,1.62,0.8,1.76,1.52,6,4,1,1,0,3,7,2.5,-5,3,-0.1286
30194,-8,-8,-8,-8,-6,2,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-0.57,-0.97,-9,3,2,2,3,2,2,-1.0,-5,5,-0.3713
30195,5,0,0,-7,-8,5,-1.51,0.16,0.9,-0.33,-1.14,0.25,0.6,2.15,10,5,2,2,2,3,8,3.5,-5,8,0.2242
30196,-8,-8,-8,-8,-6,2,-0.18,0.16,-0.3,-0.47,-0.17,-0.46,0.6,-1.57,4,2,1,1,2,2,4,2.0,-5,8,0.0213
30197,-8,-8,-8,-8,-8,3,-1.61,-7.0,-2.37,-7.0,-0.3,-7.0,-1.73,1.52,3,4,-9,-9,-8,-8,7,3.0,-5,8,0.409
30198,6,-1,0,3,3,4,-0.18,0.99,-0.3,0.1,0.73,0.96,-1.73,-0.33,2,2,2,1,-8,-8,7,0.5,-5,8,0.3049
30199,6,-1,0,4,-8,1,-1.56,1.38,0.27,1.13,-2.04,0.81,-1.73,0.91,12,2,2,1,0,2,6,3.5,-5,6,-0.7806
30200,6,0,-9,-7,6,2,-0.24,-7.0,0.5,-7.0,-0.29,-7.0,-1.73,-1.57,7,1,3,3,2,3,-9,2.5,-5,3,-0.4961
30201,-8,-8,-8,-8,3,3,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,0.6,0.91,11,-8,-8,-8,2,1,-8,2.0,-5,8,-0.7229
30202,-8,-8,-8,-8,-6,3,-2.46,-1.89,0.1,0.41,-1.41,0.25,0.06,-0.3,5,1,1,1,-8,-8,7,-1.0,-5,3,-0.3579
30203,3,-7,0,2,27,3,-9.0,-1.4,-9.0,0.84,-9.0,-1.33,0.6,-1.57,6,3,2,2,-8,-8,5,3.0,-5,5,-0.5033
30204,5,-7,0,1,-6,3,1.25,-0.17,0.9,0.28,0.1,-0.9,0.6,-0.33,6,3,2,2,1,2,7,3.5,-5,8,-1.2209
30205,2,1,-7,-7,99,5,1.23,-7.0,0.9,-7.0,0.1,-7.0,1.16,0.27,6,5,1,1,4,4,7,3.0,-5,5,1.1055
30206,-8,-8,-8,-8,6,2,-2.46,-0.6,-1.1,-1.5,-2.92,0.25,-1.73,-0.33,11,2,2,2,-8,-8,7,2.0,-5,8,0.3327
30207,1,1,-7,-7,54,4,-0.66,0.09,-0.7,-0.33,0.1,0.25,0.03,0.31,1,5,2,1,-8,-8,7,4.0,-5,8,0.9906
30208,10,-7,0,-4,-6,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,4,1,1,0,3,7,1.5,-5,8,-8.0
30209,3,0,0,-7,43,5,-0.27,-0.23,-0.7,-0.33,0.1,0.68,0.6,0.27,6,3,3,2,5,3,5,-1.0,-5,8,0.4583
30210,-8,-8,-8,-8,-6,1,-0.66,-2.59,-0.7,-2.07,-2.07,-2.91,-1.73,-1.57,9,2,4,2,-8,-8,4,-8.0,-5,8,-0.6039
30211,8,-7,0,2,-6,2,-0.66,-7.0,0.34,-7.0,0.51,-7.0,0.0,2.15,7,1,2,2,2,2,3,2.5,-5,6,-0.2025
30212,3,-7,-7,-7,45,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,5,2,2,-8,-8,5,-1.0,-5,-9,-8.0
30213,1,0,-7,-7,-8,5,0.49,-0.56,0.67,-0.47,0.1,-0.46,0.6,-0.33,8,5,2,1,5,4,6,3.5,-5,8,1.0002
30214,3,0,-7,-7,4,4,0.19,0.21,-0.3,-1.5,0.1,-0.46,-0.57,-0.33,1,4,2,2,2,3,5,3.5,-5,8,0.11
30215,5,-7,0,1,-6,4,-7.0,-9.0,-7.0,1.27,-7.0,1.83,1.76,-0.33,11,2,1,1,2,2,6,3.5,-5,8,-0.8053
30216,7,0,0,-7,9,3,0.85,0.54,0.11,-0.89,0.1,-0.05,-0.57,-0.33,11,3,1,1,0,4,5,2.0,-5,8,0.8008
30217,4,0,0,-7,3,3,-0.71,0.94,-0.3,0.1,0.1,0.25,0.03,0.91,3,3,2,2,0,0,5,-1.0,-5,5,0.1864
30218,-8,-8,-8,-8,-8,1,0.55,0.61,-0.3,0.1,0.38,0.99,0.56,-1.57,12,1,1,2,-8,-8,5,2.0,-5,3,-0.114
30219,-8,-8,-8,-8,-6,2,1.69,1.21,1.31,0.1,1.62,0.25,1.76,0.91,3,1,2,2,1,2,2,0.5,-5,8,-0.5244
30220,5,0,1,-7,-8,3,0.19,-2.59,0.27,-3.1,0.1,-2.91,-0.57,-0.33,11,4,2,2,5,4,5,3.5,-5,8,1.2981
30221,2,1,-7,-7,13,4,-0.18,1.64,1.31,1.69,1.07,1.53,0.6,1.52,3,5,1,1,-8,-8,7,3.5,-5,8,0.656
30222,-8,-8,-8,-8,-6,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,2,2,1,-8,-8,3,2.0,-5,4,-8.0
30223,5,0,0,-7,8,4,0.96,-0.23,-2.94,-0.89,-0.3,0.25,0.6,0.91,4,5,2,2,4,4,6,3.5,-5,8,0.9706
30224,5,-7,-7,-7,16,2,0.19,-0.67,-0.36,-0.89,-0.58,1.83,-1.73,-1.57,5,3,2,2,4,2,7,3.0,-5,8,0.3936
30226,-8,-8,-8,-8,-6,3,-0.64,0.16,-0.3,0.1,-0.3,-0.16,-1.16,-0.33,13,-8,-8,-8,2,2,-8,0.25,-5,6,-0.232
30227,7,0,0,1,11,5,0.19,0.93,-1.33,-0.28,0.1,0.25,-0.57,-0.33,4,1,-9,-9,3,2,8,2.0,-5,8,-0.426
30228,4,0,0,-7,0,5,0.86,-0.23,0.9,-0.47,-9.0,-0.46,1.76,-0.33,7,5,2,1,4,4,7,2.5,-5,7,-0.0748
30229,2,0,0,1,0,5,-1.38,-1.42,-0.53,-0.89,0.1,-0.03,0.0,0.27,12,5,2,1,2,4,7,-1.0,-5,2,-0.0133
30230,7,-7,0,-4,-6,1,-1.01,-0.67,0.27,0.15,-0.85,-2.47,-1.73,-0.97,1,1,3,2,1,1,4,2.5,-5,8,-0.7871
30231,4,1,0,-7,54,5,0.96,0.93,-0.3,0.66,0.49,1.09,0.0,0.88,3,5,2,1,5,4,7,4.0,-5,8,0.1769
30232,4,0,0,-7,5,2,0.01,-0.23,-0.07,-1.5,-0.17,-0.05,0.6,0.31,13,4,2,1,2,2,7,3.5,-5,8,-0.4116
30233,5,0,0,-7,6,5,0.19,-0.17,-0.3,0.1,0.1,0.25,0.03,0.91,13,5,2,2,4,4,7,3.5,-5,8,0.9546
30234,5,-7,0,-4,-6,3,-0.76,0.16,-0.7,0.1,-0.17,0.25,0.0,-0.33,4,3,2,2,0,2,4,2.0,-5,8,-0.4789
30235,7,0,0,2,0,1,-0.18,-7.0,0.9,-7.0,-9.0,-7.0,-0.57,0.27,4,-8,-8,-8,-8,-8,-8,1.5,-5,5,-0.4115
30236,4,-7,0,-4,-6,2,1.71,0.93,1.31,0.71,0.1,-0.05,1.16,0.31,6,2,1,1,-8,-8,5,2.5,-5,6,-0.2831
30237,-8,-8,-8,-8,-8,5,0.86,-0.59,-0.3,1.69,0.1,1.42,0.03,0.91,3,-8,-8,-8,-8,-8,-8,3.5,-5,2,0.9346
30238,7,0,0,2,10,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,1,2,2,-8,-8,5,3.0,-5,-9,-8.0
30239,2,-7,-7,3,-6,4,-0.56,-7.0,-0.3,-7.0,-0.58,-7.0,0.6,-1.57,5,3,2,2,0,2,5,3.0,-5,5,-0.1282
30240,5,-9,0,2,68,5,0.12,-0.67,-0.3,0.1,0.1,0.25,-0.57,-0.33,1,5,1,1,3,2,6,3.5,-5,8,0.082
30241,-8,-8,-8,-8,-6,2,-1.43,1.31,0.11,0.1,1.23,-0.79,-1.73,-0.97,4,-8,-8,-8,1,3,-8,-1.0,-5,3,-0.8126
30242,7,-7,0,2,-6,2,-1.56,0.16,-1.96,-0.47,-2.92,-1.33,-1.13,-0.33,7,2,2,4,2,2,3,1.0,-5,8,-0.6585
30243,2,1,-7,3,24,1,-0.54,1.38,0.5,0.84,-1.68,-0.59,0.03,0.94,13,1,2,1,-8,-8,7,3.0,-5,8,-0.2767
30244,-8,-8,-8,-8,-6,2,0.86,-0.6,-0.3,0.1,0.1,-0.17,-0.57,0.91,7,-8,-8,-8,2,2,-8,1.0,-5,8,-1.1038
30245,-8,-8,-8,-8,-8,1,-0.36,1.38,1.31,0.84,-1.24,0.25,-1.73,-0.36,1,2,1,1,-8,-8,7,1.0,-5,8,-0.5658
30246,5,0,0,4,0,3,-0.71,0.44,0.27,1.27,-0.17,-0.05,0.03,-0.33,3,4,2,1,4,3,4,2.5,-5,8,0.6443
30247,5,1,0,-7,0,2,-9.0,-9.0,1.31,0.66,0.94,-0.16,0.03,0.27,-9,4,2,1,4,2,8,2.5,-5,5,-0.1031
30248,8,0,0,-7,38,2,1.71,1.31,1.31,1.69,-9.0,-0.05,0.6,0.91,6,2,1,2,2,2,6,3.5,-5,8,0.796
30249,-8,-8,-8,-8,-6,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,2,2,2,-8,-8,5,0.25,-5,2,-8.0
30250,2,-7,0,-4,-6,3,-9.0,-7.0,-9.0,-7.0,-9.0,-7.0,-9.0,-0.33,7,-8,-8,-8,2,2,-8,-1.0,-5,2,-0.5769
30252,2,-7,0,1,-8,2,-1.01,0.11,-0.3,0.05,-0.12,-0.48,-0.57,0.27,3,4,2,2,3,2,7,3.0,-5,5,0.1306
30253,6,1,-7,-7,-8,1,-9.0,-9.0,-0.7,-9.0,1.62,-9.0,0.6,0.31,-9,5,1,1,0,0,6,3.0,-5,3,-0.5455
30254,7,0,0,1,-8,4,-0.65,-0.3,-1.74,-0.33,-1.41,0.25,-0.57,-0.33,7,3,2,2,2,3,7,2.5,-5,5,-0.1039
30255,3,-7,0,3,-6,1,-0.18,-2.26,-2.47,-9.0,-0.12,-1.33,-1.73,-0.94,13,1,1,2,2,2,8,1.5,-5,8,-0.6828
30256,-8,-8,-8,-8,-8,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,2,2,2,-8,-8,6,-8.0,-5,-9,-8.0
30257,8,-7,0,2,-6,2,-1.01,0.16,-0.7,-0.33,-1.14,0.25,-0.57,-0.33,2,2,2,2,2,2,6,2.5,-5,8,-0.365
30258,5,0,0,-7,-8,5,1.25,0.04,0.27,-0.89,0.1,-1.18,-0.03,-1.57,6,4,1,1,0,2,6,3.0,-5,3,-0.695
30259,5,0,0,-7,6,4,-0.64,1.25,-1.8,0.15,-1.63,0.97,-1.73,0.27,11,4,1,2,2,4,7,3.5,-5,8,0.2671
30260,6,-7,0,1,-6,2,-1.01,0.16,0.27,-1.08,-2.09,-0.78,-1.73,-0.33,9,4,2,1,1,1,3,1.5,-5,8,-0.6584
30261,2,-7,0,-4,-6,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,1,2,2,-8,-8,2,2.0,-5,4,-8.0
30262,-8,-8,-8,-8,-6,2,-1.01,-1.05,0.27,-1.27,-0.61,-0.89,-0.57,-0.97,7,2,3,2,2,4,1,-1.0,-5,8,0.6859
30263,5,0,-7,3,12,1,-1.03,-1.05,-3.51,-2.54,-1.41,-1.74,-1.73,-1.57,7,2,3,2,-8,-8,3,-1.0,-5,5,-0.7531
30264,5,-1,0,2,8,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,3,1,1,-8,-8,8,2.0,-5,-9,-8.0
30265,8,0,4,-7,18,3,-1.01,0.56,-1.33,0.1,-0.17,0.25,-0.57,0.27,7,4,1,1,-8,-8,7,3.0,-5,5,0.2976
30266,4,1,-7,-7,24,5,0.19,0.5,-1.9,-1.08,0.51,0.25,1.19,1.52,3,-8,-8,-8,7,4,-8,-8.0,-5,8,1.6876
30267,-8,-8,-8,-8,-8,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,5,2,2,2,5,3,2.0,-5,8,-8.0
30268,8,-7,0,1,-6,4,1.71,0.16,-0.7,0.71,1.34,-0.05,1.19,0.31,6,5,2,2,-8,-8,7,4.0,-5,8,0.169
30269,3,-7,-7,1,-8,2,-0.16,-7.0,-0.7,-7.0,-0.58,-7.0,-0.57,-0.33,1,2,2,2,2,2,6,-1.0,-5,8,-0.2099
30270,5,0,0,-7,25,4,-7.0,-0.24,-7.0,1.27,-7.0,-0.05,0.6,-0.94,4,4,1,1,2,4,6,3.0,-5,8,0.086
30271,-8,-8,-8,-8,16,3,0.86,1.71,1.31,1.69,-0.44,-0.36,0.0,0.24,3,-8,-8,-8,0,0,-8,-1.0,-5,8,-0.5292
30272,-8,-8,-8,-8,-6,3,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-1.13,-0.33,7,-8,-8,-8,-8,-8,-8,-8.0,-5,2,-0.1609
30273,2,-7,0,-4,-6,2,0.49,0.16,-0.7,0.1,-0.69,-0.49,-1.13,0.27,5,2,2,2,2,2,7,2.5,-5,5,-0.8229
30274,6,-7,0,3,-6,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,3,-9,-9,2,1,8,-8.0,-5,4,-8.0
30275,-8,-8,-8,-8,16,3,0.19,0.16,0.27,-9.0,0.1,0.25,0.6,0.91,8,2,2,2,2,3,5,4.0,-5,8,0.2062
30276,-8,-8,-8,-8,-6,4,0.14,-7.0,-0.07,-7.0,-1.41,-7.0,-9.0,-0.33,4,2,3,2,-8,-8,5,1.0,-5,6,0.9111
30277,5,0,0,-7,15,2,0.96,-0.56,0.9,0.28,0.94,1.12,-0.57,-0.33,1,3,2,2,5,3,6,3.5,-5,8,0.9257
30278,5,0,0,-7,18,2,-1.63,0.16,0.9,0.1,0.1,0.25,0.6,-1.57,13,2,2,2,-8,-8,6,2.0,-5,8,-0.4957
30279,2,0,-7,-7,17,5,-0.29,-1.83,-1.33,-0.33,-0.17,-1.33,0.6,-0.33,4,2,3,1,-8,-8,5,3.5,-5,5,0.3435
30280,-8,-8,-8,-8,-6,3,0.51,0.93,-0.76,-1.88,-0.56,-0.48,-1.73,-0.3,11,1,3,2,-8,-8,7,-1.0,-5,8,-0.063
30281,-8,-8,-8,-8,-8,2,-0.36,-7.0,1.31,-7.0,-0.58,-7.0,-1.73,-0.97,1,3,1,1,-8,-8,8,2.0,-5,5,-0.4945
30282,-8,-8,-8,-8,-8,3,1.34,0.54,1.31,0.1,0.1,0.25,1.19,0.31,1,4,2,2,-8,-8,6,3.0,-5,2,0.4107
30283,9,0,0,3,0,1,0.96,1.38,-1.33,-0.89,-0.56,-0.48,-0.57,-0.33,7,1,3,2,0,2,5,2.5,-5,8,0.0708
30284,3,0,0,-7,25,4,1.34,1.38,1.31,1.69,0.1,1.42,0.0,1.52,11,5,4,2,7,7,7,3.5,-5,8,2.2814
30285,-8,-8,-8,-8,0,2,1.34,1.38,-0.3,-0.33,0.1,-0.05,0.6,-0.33,7,-8,-8,-8,-8,-8,-8,-8.0,-5,3,-0.1313
30286,-8,-8,-8,-8,-8,3,-7.0,1.31,-7.0,0.28,-7.0,-0.05,1.16,0.91,7,3,-9,1,-8,-8,6,2.0,-5,5,-0.6344
30287,8,0,0,1,-8,5,1.39,-0.28,0.5,-0.33,0.49,-0.59,0.6,-0.33,5,4,1,1,3,3,7,2.5,-5,8,0.1747
30288,9,-7,0,1,0,2,-0.99,-0.23,1.31,0.1,0.1,0.25,1.76,-1.57,7,2,3,1,2,3,6,4.0,-5,8,-0.4261
30289,-8,-8,-8,-8,-8,2,-0.96,0.09,-0.3,-0.33,-0.29,-1.33,-1.73,-0.33,11,5,2,2,-8,-8,6,2.0,-5,8,-0.0571
30290,-8,-8,-8,-8,-8,3,0.49,-0.75,0.27,-0.33,1.62,-1.33,1.76,0.31,7,4,2,1,-8,-8,7,4.0,-5,8,-0.6055
30291,4,0,0,-7,9,5,0.55,-0.73,-0.3,0.1,1.62,-0.46,1.76,0.91,4,-8,-8,-8,5,2,-8,4.0,-5,8,0.4153
30292,-8,-8,-8,-8,-6,3,-2.46,0.16,0.5,-0.33,-1.02,-0.59,-1.73,0.31,7,1,2,2,-8,-8,7,1.0,-5,8,0.5067
30293,3,-7,-7,-7,-6,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,2,2,2,-8,-8,8,2.0,-5,2,-8.0
30294,2,-7,0,1,7,1,-0.18,0.56,-0.3,-0.47,-0.56,-1.74,-1.73,-0.33,7,1,3,2,0,2,8,1.0,-5,3,-0.6778
30295,4,0,-7,-7,14,2,0.56,0.99,-0.3,0.1,0.1,1.4,-0.57,-0.33,9,1,2,2,3,4,7,1.0,-5,3,0.2429
30296,5,0,0,-7,24,5,0.17,-2.22,-1.74,-0.76,0.1,-1.18,0.03,0.91,2,5,2,1,5,2,7,3.5,-5,8,0.3306
30297,5,-7,-7,2,-6,1,-0.29,-0.67,0.5,-0.33,0.1,0.25,-0.57,-1.57,13,-8,-8,-8,-8,-8,-8,-1.0,-5,8,-0.4375
30298,6,-7,-7,-7,-8,2,-0.66,-7.0,1.31,-7.0,-0.85,-7.0,-0.57,0.27,7,-8,-8,-8,1,2,-8,3.0,-5,8,-0.9371
30300,8,0,-7,-7,0,1,-1.63,-1.06,0.27,0.71,1.62,0.67,1.16,-0.3,5,2,4,1,2,3,7,3.0,-5,5,0.6022
30301,1,1,-7,-7,15,5,1.02,2.03,0.34,1.69,0.1,0.25,0.6,0.91,3,5,2,2,4,4,7,2.5,-5,8,0.8722
